101,1236.0,984.0,-119.0,550.0,-69.0,1392.0
102,1188.0,1000.0,-118.0,550.0,-68.0,1392.0
103,1150.0,1010.0,-116.0,550.0,-67.0,1392.0
104,1135.0,1007.0,-116.0,550.0,-68.0,1392.0
105,1123.0,995.0,-114.0,550.0,-67.0,1398.0
106,1125.0,998.0,-114.0,550.0,-67.0,1395.0
107,1124.0,996.0,-115.0,551.0,-67.0,1398.0
108,1124.0,994.0,-115.0,550.0,-68.0,1395.0
109,1122.0,992.0,-114.0,550.0,-68.0,1395.0
110,1123.0,991.0,-115.0,550.0,-69.0,1392.0
111,1121.0,988.0,-114.0,550.0,-67.0,1398.0
112,1123.0,988.0,-115.0,551.0,-67.0,1395.0
113,1124.0,987.0,-115.0,550.0,-69.0,1392.0
114,1124.0,986.0,-115.0,550.0,-67.0,1392.0
115,1124.0,984.0,-115.0,550.0,-68.0,1389.0
116,1126.0,985.0,-115.0,551.0,-67.0,1389.0
117,1125.0,982.0,-115.0,550.0,-69.0,1389.0
118,1125.0,980.0,-115.0,550.0,-68.0,1386.0
119,1125.0,979.0,-115.0,550.0,-68.0,1389.0
120,2.0,-11.0,0.0,3.0,22.0,611.0
121,2.0,-11.0,0.0,2.0,22.0,416.0
122,2.0,-11.0,-1.0,2.0,22.0,394.0
123,2.0,-11.0,-1.0,2.0,21.0,390.0
124,2.0,-11.0,0.0,2.0,21.0,390.0
125,2.0,-12.0,-1.0,2.0,22.0,390.0
126,2.0,-12.0,0.0,2.0,21.0,390.0
127,2.0,-12.0,0.0,2.0,22.0,390.0
128,2.0,-12.0,0.0,2.0,22.0,390.0
normal,,,,,,
