41,2.0,-11.0,0.0,2.0,22.0,10.0
42,2.0,-12.0,0.0,2.0,21.0,10.0
43,2.0,-12.0,0.0,2.0,21.0,611.0
44,2.0,-12.0,-1.0,2.0,21.0,976.0
45,2.0,-12.0,0.0,2.0,22.0,1165.0
46,2.0,-12.0,-1.0,2.0,22.0,1315.0
47,1.0,-12.0,-1.0,2.0,21.0,1363.0
48,1.0,-11.0,0.0,2.0,21.0,1386.0
49,565.0,399.0,4.0,483.0,263.0,1386.0
50,1031.0,639.0,-73.0,564.0,116.0,1386.0
51,1199.0,861.0,-104.0,549.0,-61.0,1389.0
52,1192.0,883.0,-105.0,549.0,-62.0,1392.0
53,1191.0,896.0,-106.0,549.0,-63.0,1389.0
54,1195.0,915.0,-109.0,549.0,-64.0,1392.0
55,1197.0,919.0,-109.0,550.0,-62.0,1392.0
56,1201.0,926.0,-110.0,548.0,-69.0,1392.0
57,1208.0,932.0,-111.0,550.0,-68.0,1389.0
58,1211.0,935.0,-111.0,550.0,-67.0,1389.0
59,1216.0,937.0,-111.0,552.0,-65.0,1389.0
60,1220.0,937.0,-112.0,552.0,-65.0,1389.0
61,1221.0,933.0,-112.0,550.0,-65.0,1392.0
62,1223.0,929.0,-112.0,550.0,-64.0,1392.0
63,1226.0,927.0,-112.0,550.0,-65.0,1392.0
64,1233.0,929.0,-113.0,550.0,-64.0,1389.0
65,1234.0,925.0,-113.0,550.0,-64.0,1389.0
66,1236.0,921.0,-113.0,550.0,-64.0,1392.0
67,1239.0,918.0,-113.0,550.0,-64.0,1395.0
68,1241.0,915.0,-114.0,550.0,-66.0,1389.0
69,1244.0,914.0,-114.0,550.0,-65.0,1392.0
70,1244.0,909.0,-114.0,551.0,-64.0,1389.0
71,1247.0,908.0,-114.0,550.0,-66.0,1392.0
72,1248.0,906.0,-114.0,550.0,-67.0,1392.0
73,1248.0,903.0,-114.0,548.0,-69.0,1386.0
74,1253.0,905.0,-115.0,550.0,-64.0,1392.0
75,1255.0,903.0,-115.0,551.0,-64.0,1389.0
76,1254.0,900.0,-115.0,550.0,-66.0,1392.0
77,1256.0,898.0,-115.0,550.0,-67.0,1395.0
78,1258.0,900.0,-115.0,550.0,-67.0,1392.0
79,1258.0,897.0,-115.0,550.0,-66.0,1392.0
80,1260.0,898.0,-115.0,550.0,-66.0,1386.0
81,1259.0,895.0,-115.0,550.0,-66.0,1389.0
82,1260.0,895.0,-115.0,551.0,-66.0,1392.0
83,1258.0,893.0,-115.0,551.0,-64.0,1389.0
84,1256.0,890.0,-115.0,551.0,-66.0,1389.0
85,1266.0,897.0,-116.0,550.0,-66.0,1389.0
86,1265.0,895.0,-116.0,550.0,-67.0,1392.0
87,1266.0,896.0,-116.0,551.0,-66.0,1392.0
88,1266.0,897.0,-116.0,550.0,-67.0,1392.0
89,1264.0,894.0,-116.0,551.0,-64.0,1395.0
90,1264.0,896.0,-116.0,551.0,-64.0,1398.0
91,1264.0,896.0,-116.0,551.0,-65.0,1392.0
92,1266.0,899.0,-116.0,550.0,-67.0,1389.0
93,1265.0,900.0,-116.0,551.0,-66.0,1395.0
94,1267.0,903.0,-116.0,551.0,-64.0,1392.0
95,1266.0,903.0,-116.0,551.0,-66.0,1389.0
96,1265.0,905.0,-116.0,552.0,-64.0,1386.0
97,1260.0,901.0,-115.0,550.0,-65.0,1389.0
98,1264.0,909.0,-116.0,550.0,-66.0,1389.0
99,1260.0,911.0,-115.0,551.0,-64.0,1382.0
100,1247.0,918.0,-115.0,550.0,-64.0,1389.0
101,1203.0,935.0,-114.0,550.0,-66.0,1389.0
102,1164.0,957.0,-113.0,550.0,-64.0,1392.0
103,1132.0,970.0,-112.0,550.0,-64.0,1389.0
104,1105.0,969.0,-110.0,551.0,-64.0,1389.0
105,1098.0,968.0,-109.0,551.0,-64.0,1389.0
106,1095.0,964.0,-109.0,550.0,-64.0,1389.0
107,1094.0,962.0,-109.0,550.0,-64.0,1392.0
108,1093.0,960.0,-109.0,550.0,-64.0,1392.0
109,1092.0,957.0,-109.0,550.0,-64.0,1392.0
110,1090.0,954.0,-108.0,550.0,-64.0,1389.0
111,1088.0,949.0,-108.0,550.0,-63.0,1395.0
112,1086.0,946.0,-108.0,550.0,-64.0,1395.0
113,1090.0,949.0,-109.0,550.0,-64.0,1392.0
114,1089.0,946.0,-108.0,550.0,-64.0,1395.0
115,1089.0,945.0,-108.0,550.0,-64.0,1395.0
116,1091.0,945.0,-109.0,550.0,-63.0,1395.0
117,1091.0,944.0,-109.0,550.0,-64.0,1395.0
118,1089.0,940.0,-109.0,551.0,-64.0,1395.0
119,1090.0,940.0,-109.0,550.0,-64.0,1395.0
120,1092.0,940.0,-109.0,550.0,-64.0,1395.0
121,20.0,4.0,-2.0,5.0,22.0,1363.0
122,2.0,-11.0,-1.0,3.0,22.0,445.0
123,2.0,-11.0,0.0,2.0,22.0,400.0
124,2.0,-11.0,-1.0,3.0,22.0,390.0
125,2.0,-12.0,-1.0,2.0,22.0,390.0
126,2.0,-12.0,0.0,2.0,22.0,390.0
127,2.0,-12.0,0.0,2.0,22.0,390.0
128,2.0,-12.0,0.0,2.0,22.0,390.0
129,2.0,-12.0,0.0,2.0,22.0,390.0
normal,,,,,,
